Date,State Abbreviation,State Name,Fully Vaccinated Population,Percentage of Population
6/30/2021,VT,Vermont,"409,254",65.6
6/29/2021,VT,Vermont,"408,966",65.5
6/28/2021,VT,Vermont,"406,979",65.2
6/27/2021,VT,Vermont,"405,531",65
6/26/2021,VT,Vermont,"404,532",64.8
6/25/2021,VT,Vermont,"403,806",64.7
6/24/2021,VT,Vermont,"403,019",64.6
6/23/2021,VT,Vermont,"402,448",64.5
6/22/2021,VT,Vermont,"402,130",64.4
6/21/2021,VT,Vermont,"401,475",64.3
6/20/2021,VT,Vermont,"400,190",64.1
6/19/2021,VT,Vermont,"398,535",63.9
6/18/2021,VT,Vermont,"396,281",63.5
6/17/2021,VT,Vermont,"394,874",63.3
6/16/2021,VT,Vermont,"392,724",62.9
6/15/2021,VT,Vermont,"390,970",62.7
6/14/2021,VT,Vermont,"386,230",61.9
6/13/2021,VT,Vermont,"382,096",61.2
6/12/2021,VT,Vermont,"377,683",60.5
6/11/2021,VT,Vermont,"373,274",59.8
6/10/2021,VT,Vermont,"373,214",59.8
6/9/2021,VT,Vermont,"371,051",59.5
6/8/2021,VT,Vermont,"370,619",59.4
6/7/2021,VT,Vermont,"367,863",59
6/6/2021,VT,Vermont,"364,639",58.4
6/5/2021,VT,Vermont,"360,867",57.8
6/4/2021,VT,Vermont,"356,637",57.2
6/3/2021,VT,Vermont,"354,287",56.8
6/2/2021,VT,Vermont,"352,977",56.6
6/1/2021,VT,Vermont,"351,788",56.4
5/31/2021,VT,Vermont,"349,392",56
5/30/2021,VT,Vermont,"345,799",55.4
5/29/2021,VT,Vermont,"341,324",54.7
5/28/2021,VT,Vermont,"337,278",54.1
5/27/2021,VT,Vermont,"333,208",53.4
5/26/2021,VT,Vermont,"334,376",53.6
5/25/2021,VT,Vermont,"331,529",53.1
5/24/2021,VT,Vermont,"329,084",52.7
5/23/2021,VT,Vermont,"322,688",51.7
5/22/2021,VT,Vermont,"317,242",50.8
5/21/2021,VT,Vermont,"313,653",50.3
5/20/2021,VT,Vermont,"305,465",49
5/19/2021,VT,Vermont,"301,979",48.4
5/18/2021,VT,Vermont,"299,815",48
5/17/2021,VT,Vermont,"296,399",47.5
5/16/2021,VT,Vermont,"292,678",46.9
5/15/2021,VT,Vermont,"287,383",46.1
5/14/2021,VT,Vermont,"282,876",45.3
5/13/2021,VT,Vermont,"279,619",44.8
5/12/2021,VT,Vermont,"276,965",44.4
5/11/2021,VT,Vermont,"273,004",43.8
5/10/2021,VT,Vermont,"270,812",43.4
5/9/2021,VT,Vermont,"266,995",42.8
5/8/2021,VT,Vermont,"259,250",41.5
5/7/2021,VT,Vermont,"256,757",41.1
5/6/2021,VT,Vermont,"253,677",40.7
5/5/2021,VT,Vermont,"250,698",40.2
5/4/2021,VT,Vermont,"248,809",39.9
5/3/2021,VT,Vermont,"245,497",39.3
5/2/2021,VT,Vermont,"241,701",38.7
5/1/2021,VT,Vermont,"236,673",37.9
4/30/2021,VT,Vermont,"232,682",37.3
4/29/2021,VT,Vermont,"229,298",36.7
4/28/2021,VT,Vermont,"226,800",36.3
4/27/2021,VT,Vermont,"224,807",36
4/26/2021,VT,Vermont,"222,382",35.6
4/25/2021,VT,Vermont,"217,157",34.8
4/24/2021,VT,Vermont,"213,558",34.2
4/23/2021,VT,Vermont,"209,578",33.6
4/22/2021,VT,Vermont,"207,703",33.3
4/21/2021,VT,Vermont,"204,701",32.8
4/20/2021,VT,Vermont,"203,358",32.6
4/19/2021,VT,Vermont,"197,369",31.6
4/18/2021,VT,Vermont,"194,015",31.1
4/17/2021,VT,Vermont,"186,455",29.9
4/16/2021,VT,Vermont,"186,187",29.8
4/15/2021,VT,Vermont,"181,510",29.1
4/14/2021,VT,Vermont,"177,298",28.4
4/13/2021,VT,Vermont,"173,413",27.8
4/12/2021,VT,Vermont,"169,769",27.2
4/11/2021,VT,Vermont,"163,581",26.2
4/10/2021,VT,Vermont,"158,310",25.4
4/9/2021,VT,Vermont,"151,206",24.2
4/8/2021,VT,Vermont,"145,510",23.3
4/7/2021,VT,Vermont,"142,678",22.9
4/6/2021,VT,Vermont,"141,456",22.7
4/5/2021,VT,Vermont,"138,468",22.2
4/4/2021,VT,Vermont,"133,803",21.4
4/3/2021,VT,Vermont,"133,072",21.3
4/2/2021,VT,Vermont,"124,263",19.9
4/1/2021,VT,Vermont,"119,943",19.2
3/31/2021,VT,Vermont,"117,656",18.9
3/30/2021,VT,Vermont,"114,662",18.4
3/29/2021,VT,Vermont,"111,151",17.8
3/28/2021,VT,Vermont,"108,611",17.4
3/27/2021,VT,Vermont,"105,283",16.9
3/26/2021,VT,Vermont,"102,707",16.5
3/25/2021,VT,Vermont,"99,990",16
3/24/2021,VT,Vermont,"98,352",15.8
3/23/2021,VT,Vermont,"96,754",15.5
3/22/2021,VT,Vermont,"94,166",15.1
3/21/2021,VT,Vermont,"93,226",14.9
3/20/2021,VT,Vermont,"90,314",14.5
3/19/2021,VT,Vermont,"88,186",14.1
3/18/2021,VT,Vermont,"86,222",13.8
3/17/2021,VT,Vermont,"84,148",13.5
3/16/2021,VT,Vermont,"82,273",13.2
3/15/2021,VT,Vermont,"80,189",12.9
3/14/2021,VT,Vermont,"77,769",12.5
3/13/2021,VT,Vermont,"77,757",12.5
3/12/2021,VT,Vermont,"73,038",11.7
3/11/2021,VT,Vermont,"71,639",11.5
3/10/2021,VT,Vermont,"69,928",11.2
3/9/2021,VT,Vermont,"69,148",11.1
3/8/2021,VT,Vermont,"67,485",10.8
3/7/2021,VT,Vermont,"64,476",10.3
3/6/2021,VT,Vermont,"61,963",9.9
3/5/2021,VT,Vermont,"60,708",9.7
3/4/2021,VT,Vermont,0,0
3/3/2021,VT,Vermont,0,0
3/2/2021,VT,Vermont,0,0
3/1/2021,VT,Vermont,0,0
2/28/2021,VT,Vermont,0,0
2/27/2021,VT,Vermont,0,0
2/26/2021,VT,Vermont,0,0
2/25/2021,VT,Vermont,0,0
2/24/2021,VT,Vermont,0,0
2/23/2021,VT,Vermont,0,0
2/22/2021,VT,Vermont,0,0
2/21/2021,VT,Vermont,0,0
2/20/2021,VT,Vermont,0,0
2/19/2021,VT,Vermont,0,0
2/18/2021,VT,Vermont,0,0
2/17/2021,VT,Vermont,0,0
2/16/2021,VT,Vermont,0,0
2/15/2021,VT,Vermont,0,0
2/14/2021,VT,Vermont,0,0
2/13/2021,VT,Vermont,0,0
2/12/2021,VT,Vermont,0,0
2/11/2021,VT,Vermont,0,0
2/10/2021,VT,Vermont,0,0
2/9/2021,VT,Vermont,0,0
2/8/2021,VT,Vermont,0,0
2/7/2021,VT,Vermont,0,0
2/6/2021,VT,Vermont,0,0
2/5/2021,VT,Vermont,0,0
2/4/2021,VT,Vermont,0,0
2/3/2021,VT,Vermont,0,0
2/2/2021,VT,Vermont,0,0
2/1/2021,VT,Vermont,0,0
1/31/2021,VT,Vermont,0,0
1/30/2021,VT,Vermont,0,0
1/29/2021,VT,Vermont,0,0
1/28/2021,VT,Vermont,0,0
1/27/2021,VT,Vermont,0,0
1/26/2021,VT,Vermont,0,0
1/25/2021,VT,Vermont,0,0
1/24/2021,VT,Vermont,0,0
1/23/2021,VT,Vermont,0,0
1/22/2021,VT,Vermont,0,0
1/21/2021,VT,Vermont,0,0
1/20/2021,VT,Vermont,0,0
1/19/2021,VT,Vermont,0,0
1/18/2021,VT,Vermont,0,0
1/17/2021,VT,Vermont,0,0
1/16/2021,VT,Vermont,0,0
1/15/2021,VT,Vermont,0,0
1/14/2021,VT,Vermont,0,0
1/13/2021,VT,Vermont,0,0
1/12/2021,VT,Vermont,0,0
1/11/2021,VT,Vermont,0,0
1/10/2021,VT,Vermont,0,0
1/9/2021,VT,Vermont,0,0
1/8/2021,VT,Vermont,0,0
1/7/2021,VT,Vermont,0,0
1/6/2021,VT,Vermont,0,0
1/5/2021,VT,Vermont,0,0
1/4/2021,VT,Vermont,0,0
1/3/2021,VT,Vermont,0,0
1/2/2021,VT,Vermont,0,0
1/1/2021,VT,Vermont,0,0
12/31/2020,VT,Vermont,0,0
12/30/2020,VT,Vermont,0,0
12/29/2020,VT,Vermont,0,0
12/28/2020,VT,Vermont,0,0
12/27/2020,VT,Vermont,0,0
12/26/2020,VT,Vermont,0,0
12/25/2020,VT,Vermont,0,0
12/24/2020,VT,Vermont,0,0
12/23/2020,VT,Vermont,0,0
12/22/2020,VT,Vermont,0,0
12/21/2020,VT,Vermont,0,0
12/20/2020,VT,Vermont,0,0
12/19/2020,VT,Vermont,0,0
12/18/2020,VT,Vermont,0,0
12/17/2020,VT,Vermont,0,0
12/16/2020,VT,Vermont,0,0
12/15/2020,VT,Vermont,0,0
12/14/2020,VT,Vermont,0,0
4/20/2022,WA,Washington,"5,513,538",72.4
4/19/2022,WA,Washington,"5,512,121",72.4
4/18/2022,WA,Washington,"5,509,923",72.4
4/17/2022,WA,Washington,"5,509,829",72.4
4/16/2022,WA,Washington,"5,509,744",72.4
4/15/2022,WA,Washington,"5,508,331",72.3
4/14/2022,WA,Washington,"5,506,851",72.3
4/13/2022,WA,Washington,"5,505,361",72.3
4/12/2022,WA,Washington,"5,503,909",72.3
4/11/2022,WA,Washington,"5,501,350",72.2
4/10/2022,WA,Washington,"5,501,261",72.2
4/9/2022,WA,Washington,"5,501,100",72.2
4/8/2022,WA,Washington,"5,499,584",72.2
4/7/2022,WA,Washington,"5,498,135",72.2
4/6/2022,WA,Washington,"5,496,661",72.2
4/5/2022,WA,Washington,"5,494,970",72.2
4/4/2022,WA,Washington,"5,490,307",72.1
4/3/2022,WA,Washington,"5,490,233",72.1
4/2/2022,WA,Washington,"5,490,134",72.1
4/1/2022,WA,Washington,"5,488,608",72.1
3/31/2022,WA,Washington,"5,487,268",72.1
3/30/2022,WA,Washington,"5,486,067",72
3/29/2022,WA,Washington,"5,484,600",72
3/28/2022,WA,Washington,"5,482,267",72
3/27/2022,WA,Washington,"5,482,229",72
3/26/2022,WA,Washington,"5,482,167",72
3/25/2022,WA,Washington,"5,480,862",72
3/24/2022,WA,Washington,"5,479,182",72
3/23/2022,WA,Washington,"5,477,458",71.9
3/22/2022,WA,Washington,"5,475,543",71.9
3/21/2022,WA,Washington,"5,472,964",71.9
3/20/2022,WA,Washington,"5,472,938",71.9
3/19/2022,WA,Washington,"5,472,879",71.9
3/18/2022,WA,Washington,"5,471,446",71.9
3/17/2022,WA,Washington,"5,469,983",71.8
3/16/2022,WA,Washington,"5,468,432",71.8
3/15/2022,WA,Washington,"5,466,261",71.8
3/14/2022,WA,Washington,"5,463,322",71.7
3/13/2022,WA,Washington,"5,463,254",71.7
3/12/2022,WA,Washington,"5,463,188",71.7
3/11/2022,WA,Washington,"5,461,432",71.7
3/10/2022,WA,Washington,"5,459,733",71.7
3/9/2022,WA,Washington,"5,457,927",71.7
3/8/2022,WA,Washington,"5,456,338",71.7
3/7/2022,WA,Washington,"5,451,776",71.6
3/6/2022,WA,Washington,"5,451,745",71.6
3/5/2022,WA,Washington,"5,451,649",71.6
3/4/2022,WA,Washington,"5,449,397",71.6
3/3/2022,WA,Washington,"5,447,180",71.5
3/2/2022,WA,Washington,"5,445,086",71.5
3/1/2022,WA,Washington,"5,443,025",71.5
2/28/2022,WA,Washington,"5,437,533",71.4
2/27/2022,WA,Washington,"5,437,448",71.4
2/26/2022,WA,Washington,"5,437,090",71.4
2/25/2022,WA,Washington,"5,434,472",71.4
2/24/2022,WA,Washington,"5,431,648",71.3
2/23/2022,WA,Washington,"5,428,712",71.3
2/22/2022,WA,Washington,"5,419,934",71.2
2/21/2022,WA,Washington,"5,419,796",71.2
2/20/2022,WA,Washington,"5,419,782",71.2
2/19/2022,WA,Washington,"5,419,707",71.2
2/18/2022,WA,Washington,"5,416,734",71.1
2/17/2022,WA,Washington,"5,412,079",71.1
2/16/2022,WA,Washington,"5,381,884",70.7
2/15/2022,WA,Washington,"5,379,287",70.6
2/14/2022,WA,Washington,"5,372,158",70.5
2/13/2022,WA,Washington,"5,372,091",70.5
2/12/2022,WA,Washington,"5,371,949",70.5
2/11/2022,WA,Washington,"5,367,993",70.5
2/10/2022,WA,Washington,"5,364,543",70.4
2/9/2022,WA,Washington,"5,360,899",70.4
2/8/2022,WA,Washington,"5,356,916",70.3
2/7/2022,WA,Washington,"5,349,723",70.3
2/6/2022,WA,Washington,"5,349,653",70.3
2/5/2022,WA,Washington,"5,349,430",70.2
2/4/2022,WA,Washington,"5,345,423",70.2
2/3/2022,WA,Washington,"5,341,909",70.2
2/2/2022,WA,Washington,"5,338,226",70.1
2/1/2022,WA,Washington,"5,334,250",70.1
1/31/2022,WA,Washington,"5,324,945",69.9
1/30/2022,WA,Washington,"5,324,878",69.9
1/29/2022,WA,Washington,"5,324,687",69.9
1/28/2022,WA,Washington,"5,320,354",69.9
1/27/2022,WA,Washington,"5,316,790",69.8
1/26/2022,WA,Washington,"5,313,334",69.8
1/25/2022,WA,Washington,"5,310,090",69.7
1/24/2022,WA,Washington,"5,299,557",69.6
1/23/2022,WA,Washington,"5,299,434",69.6
1/22/2022,WA,Washington,"5,299,260",69.6
1/21/2022,WA,Washington,"5,299,102",69.6
1/20/2022,WA,Washington,"5,295,058",69.5
1/19/2022,WA,Washington,"5,291,722",69.5
1/18/2022,WA,Washington,"5,236,984",68.8
1/17/2022,WA,Washington,"5,236,925",68.8
1/16/2022,WA,Washington,"5,236,856",68.8
1/15/2022,WA,Washington,"5,236,747",68.8
1/14/2022,WA,Washington,"5,232,259",68.7
1/13/2022,WA,Washington,"5,226,744",68.6
1/12/2022,WA,Washington,"5,220,644",68.6
1/11/2022,WA,Washington,"5,215,698",68.5
1/10/2022,WA,Washington,"5,204,177",68.3
1/9/2022,WA,Washington,"5,204,067",68.3
1/8/2022,WA,Washington,"5,203,888",68.3
1/7/2022,WA,Washington,"5,199,469",68.3
1/6/2022,WA,Washington,"5,193,988",68.2
1/5/2022,WA,Washington,"5,189,138",68.1
1/4/2022,WA,Washington,"5,185,346",68.1
1/3/2022,WA,Washington,"5,177,097",68
1/2/2022,WA,Washington,"5,177,022",68
1/1/2022,WA,Washington,"5,177,022",68
12/31/2021,WA,Washington,"5,176,966",68
12/30/2021,WA,Washington,"5,171,727",67.9
12/29/2021,WA,Washington,"5,166,725",67.9
12/28/2021,WA,Washington,"5,162,803",67.8
12/27/2021,WA,Washington,"5,155,027",67.7
12/26/2021,WA,Washington,"5,154,915",67.7
12/25/2021,WA,Washington,"5,154,900",67.7
12/24/2021,WA,Washington,"5,154,827",67.7
12/23/2021,WA,Washington,"5,148,234",67.6
12/22/2021,WA,Washington,"5,142,498",67.5
12/21/2021,WA,Washington,"5,135,307",67.4
12/20/2021,WA,Washington,"5,124,157",67.3
12/19/2021,WA,Washington,"5,123,970",67.3
12/18/2021,WA,Washington,"5,123,826",67.3
12/17/2021,WA,Washington,"5,118,292",67.2
12/16/2021,WA,Washington,"5,110,739",67.1
12/15/2021,WA,Washington,"5,094,770",66.9
12/14/2021,WA,Washington,"5,094,545",66.9
12/13/2021,WA,Washington,"5,067,044",66.5
12/12/2021,WA,Washington,"5,066,852",66.5
12/11/2021,WA,Washington,"5,066,584",66.5
12/10/2021,WA,Washington,"5,058,695",66.4
12/9/2021,WA,Washington,"5,048,134",66.3
12/8/2021,WA,Washington,"5,038,688",66.2
12/7/2021,WA,Washington,"5,030,544",66.1
12/6/2021,WA,Washington,"4,987,542",65.5
12/5/2021,WA,Washington,"4,987,301",65.5
12/4/2021,WA,Washington,"4,987,001",65.5
12/3/2021,WA,Washington,"4,980,704",65.4
12/2/2021,WA,Washington,"4,972,495",65.3
12/1/2021,WA,Washington,"4,963,827",65.2
11/30/2021,WA,Washington,"4,953,066",65
11/29/2021,WA,Washington,"4,939,606",64.9
11/28/2021,WA,Washington,"4,935,124",64.8
11/27/2021,WA,Washington,"4,935,124",64.8
11/26/2021,WA,Washington,"4,935,124",64.8
11/25/2021,WA,Washington,"4,935,124",64.8
11/24/2021,WA,Washington,"4,935,124",64.8
11/23/2021,WA,Washington,"4,931,514",64.8
11/22/2021,WA,Washington,"4,920,946",64.6
11/21/2021,WA,Washington,"4,920,840",64.6
11/20/2021,WA,Washington,"4,920,612",64.6
11/19/2021,WA,Washington,"4,915,348",64.5
11/18/2021,WA,Washington,"4,910,855",64.5
11/17/2021,WA,Washington,"4,906,554",64.4
11/16/2021,WA,Washington,"4,903,335",64.4
11/15/2021,WA,Washington,"4,889,678",64.2
11/14/2021,WA,Washington,"4,889,582",64.2
11/13/2021,WA,Washington,"4,889,435",64.2
11/12/2021,WA,Washington,"4,884,881",64.1
11/11/2021,WA,Washington,"4,884,699",64.1
11/10/2021,WA,Washington,"4,879,793",64.1
11/9/2021,WA,Washington,"4,876,003",64
11/8/2021,WA,Washington,"4,863,270",63.9
11/7/2021,WA,Washington,"4,863,145",63.9
11/6/2021,WA,Washington,"4,862,905",63.9
11/5/2021,WA,Washington,"4,858,676",63.8
11/4/2021,WA,Washington,"4,854,721",63.8
11/3/2021,WA,Washington,"4,850,161",63.7
11/2/2021,WA,Washington,"4,846,302",63.6
11/1/2021,WA,Washington,"4,834,379",63.5
10/31/2021,WA,Washington,"4,834,257",63.5
10/30/2021,WA,Washington,"4,834,034",63.5
10/29/2021,WA,Washington,"4,829,110",63.4
10/28/2021,WA,Washington,"4,823,928",63.3
10/27/2021,WA,Washington,"4,818,276",63.3
10/26/2021,WA,Washington,"4,813,112",63.2
10/25/2021,WA,Washington,"4,798,342",63
10/24/2021,WA,Washington,"4,798,221",63
10/23/2021,WA,Washington,"4,797,997",63
10/22/2021,WA,Washington,"4,791,495",62.9
10/21/2021,WA,Washington,"4,782,471",62.8
10/20/2021,WA,Washington,"4,776,666",62.7
10/19/2021,WA,Washington,"4,771,849",62.7
10/18/2021,WA,Washington,"4,757,816",62.5
10/17/2021,WA,Washington,"4,757,655",62.5
10/16/2021,WA,Washington,"4,757,385",62.5
10/15/2021,WA,Washington,"4,751,900",62.4
10/14/2021,WA,Washington,"4,744,875",62.3
10/13/2021,WA,Washington,"4,737,654",62.2
10/12/2021,WA,Washington,"4,731,460",62.1
10/11/2021,WA,Washington,"4,716,099",61.9
10/10/2021,WA,Washington,"4,716,033",61.9
10/9/2021,WA,Washington,"4,715,807",61.9
10/8/2021,WA,Washington,"4,709,138",61.8
10/7/2021,WA,Washington,"4,698,325",61.7
10/6/2021,WA,Washington,"4,693,017",61.6
10/5/2021,WA,Washington,"4,685,496",61.5
10/4/2021,WA,Washington,"4,645,819",61
10/3/2021,WA,Washington,"4,645,646",61
10/2/2021,WA,Washington,"4,645,356",61
10/1/2021,WA,Washington,"4,639,289",60.9
9/30/2021,WA,Washington,"4,631,921",60.8
9/29/2021,WA,Washington,"4,625,450",60.7
9/28/2021,WA,Washington,"4,619,303",60.7
9/27/2021,WA,Washington,"4,600,527",60.4
9/26/2021,WA,Washington,"4,600,219",60.4
9/25/2021,WA,Washington,"4,599,731",60.4
9/24/2021,WA,Washington,"4,591,379",60.3
9/23/2021,WA,Washington,"4,581,342",60.2
9/22/2021,WA,Washington,"4,774,066",62.7
9/21/2021,WA,Washington,"4,764,888",62.6
9/20/2021,WA,Washington,"4,740,250",62.2
9/19/2021,WA,Washington,"4,738,465",62.2
9/18/2021,WA,Washington,"4,736,351",62.2
9/17/2021,WA,Washington,"4,727,737",62.1
9/16/2021,WA,Washington,"4,717,519",62
9/15/2021,WA,Washington,"4,706,653",61.8
9/14/2021,WA,Washington,"4,698,544",61.7
9/13/2021,WA,Washington,"4,671,639",61.3
9/12/2021,WA,Washington,"4,668,871",61.3
9/11/2021,WA,Washington,"4,668,494",61.3
9/10/2021,WA,Washington,"4,657,466",61.2
9/9/2021,WA,Washington,"4,647,170",61
9/8/2021,WA,Washington,"4,640,645",60.9
9/7/2021,WA,Washington,"4,618,179",60.6
9/6/2021,WA,Washington,"4,616,705",60.6
9/5/2021,WA,Washington,"4,616,461",60.6
9/4/2021,WA,Washington,"4,615,325",60.6
9/3/2021,WA,Washington,"4,607,299",60.5
9/2/2021,WA,Washington,"4,597,296",60.4
9/1/2021,WA,Washington,"4,588,517",60.3
8/31/2021,WA,Washington,"4,581,633",60.2
8/30/2021,WA,Washington,"4,577,886",60.1
8/29/2021,WA,Washington,"4,570,947",60
8/28/2021,WA,Washington,"4,561,896",59.9
8/27/2021,WA,Washington,"4,554,215",59.8
8/26/2021,WA,Washington,"4,545,916",59.7
8/25/2021,WA,Washington,"4,537,011",59.6
8/24/2021,WA,Washington,"4,531,163",59.5
8/23/2021,WA,Washington,"4,527,427",59.5
8/22/2021,WA,Washington,"4,521,008",59.4
8/21/2021,WA,Washington,"4,512,230",59.3
8/20/2021,WA,Washington,"4,504,856",59.2
8/19/2021,WA,Washington,"4,497,187",59.1
8/18/2021,WA,Washington,"4,489,424",59
8/17/2021,WA,Washington,"4,484,046",58.9
8/16/2021,WA,Washington,"4,481,816",58.9
8/15/2021,WA,Washington,"4,476,641",58.8
8/14/2021,WA,Washington,"4,468,851",58.7
8/13/2021,WA,Washington,"4,462,443",58.6
8/12/2021,WA,Washington,"4,454,780",58.5
8/11/2021,WA,Washington,"4,444,092",58.4
8/10/2021,WA,Washington,"4,443,655",58.4
8/9/2021,WA,Washington,"4,440,768",58.3
8/8/2021,WA,Washington,"4,435,828",58.3
8/7/2021,WA,Washington,"4,428,982",58.2
8/6/2021,WA,Washington,"4,422,548",58.1
8/5/2021,WA,Washington,"4,415,993",58
8/4/2021,WA,Washington,"4,409,114",57.9
8/3/2021,WA,Washington,"4,403,203",57.8
8/2/2021,WA,Washington,"4,400,083",57.8
8/1/2021,WA,Washington,"4,394,955",57.7
7/31/2021,WA,Washington,"4,388,828",57.6
7/30/2021,WA,Washington,"4,382,753",57.6
7/29/2021,WA,Washington,"4,374,191",57.4
7/28/2021,WA,Washington,"4,367,767",57.4
7/27/2021,WA,Washington,"4,363,088",57.3
7/26/2021,WA,Washington,"4,360,024",57.3
7/25/2021,WA,Washington,"4,354,866",57.2
7/24/2021,WA,Washington,"4,348,144",57.1
7/23/2021,WA,Washington,"4,340,518",57
7/22/2021,WA,Washington,"4,333,260",56.9
7/21/2021,WA,Washington,"4,326,006",56.8
7/20/2021,WA,Washington,"4,320,331",56.7
7/19/2021,WA,Washington,"4,316,512",56.7
7/18/2021,WA,Washington,"4,309,686",56.6
7/17/2021,WA,Washington,"4,302,519",56.5
7/16/2021,WA,Washington,"4,296,016",56.4
7/15/2021,WA,Washington,"4,287,564",56.3
7/14/2021,WA,Washington,"4,279,512",56.2
7/13/2021,WA,Washington,"4,273,427",56.1
7/12/2021,WA,Washington,"4,268,544",56.1
7/11/2021,WA,Washington,"4,260,496",55.9
7/10/2021,WA,Washington,"4,250,081",55.8
7/9/2021,WA,Washington,"4,240,729",55.7
7/8/2021,WA,Washington,"4,230,430",55.6
7/7/2021,WA,Washington,"4,219,964",55.4
7/6/2021,WA,Washington,"4,206,349",55.2
7/5/2021,WA,Washington,"4,202,908",55.2
7/4/2021,WA,Washington,"4,199,079",55.1
7/3/2021,WA,Washington,"4,185,939",55
7/2/2021,WA,Washington,"4,175,056",54.8
7/1/2021,WA,Washington,"4,163,605",54.7
6/30/2021,WA,Washington,"4,150,522",54.5
6/29/2021,WA,Washington,"4,141,884",54.4
6/28/2021,WA,Washington,"4,134,958",54.3
6/27/2021,WA,Washington,"4,109,609",54
6/26/2021,WA,Washington,"4,091,038",53.7
6/25/2021,WA,Washington,"4,074,488",53.5
6/24/2021,WA,Washington,"4,060,008",53.3
6/23/2021,WA,Washington,"4,045,845",53.1
6/22/2021,WA,Washington,"4,030,746",52.9
6/21/2021,WA,Washington,"4,030,435",52.9
6/20/2021,WA,Washington,"4,013,928",52.7
6/19/2021,WA,Washington,"3,995,698",52.5
6/18/2021,WA,Washington,"3,973,659",52.2
6/17/2021,WA,Washington,"3,951,039",51.9
6/16/2021,WA,Washington,"3,889,658",51.1
6/15/2021,WA,Washington,"3,889,031",51.1
6/14/2021,WA,Washington,"3,861,423",50.7
6/13/2021,WA,Washington,"3,831,107",50.3
6/12/2021,WA,Washington,"3,807,767",50
6/11/2021,WA,Washington,"3,774,577",49.6
6/10/2021,WA,Washington,"3,751,046",49.3
6/9/2021,WA,Washington,"3,728,214",49
6/8/2021,WA,Washington,"3,727,121",48.9
6/7/2021,WA,Washington,"3,710,179",48.7
6/6/2021,WA,Washington,"3,673,904",48.2
6/5/2021,WA,Washington,"3,616,845",47.5
6/4/2021,WA,Washington,"3,615,975",47.5
6/3/2021,WA,Washington,"3,592,191",47.2
6/2/2021,WA,Washington,"3,568,451",46.9
6/1/2021,WA,Washington,"3,553,192",46.7
5/31/2021,WA,Washington,"3,552,692",46.7
5/30/2021,WA,Washington,"3,531,161",46.4
5/29/2021,WA,Washington,"3,498,117",45.9
5/28/2021,WA,Washington,"3,427,536",45
5/27/2021,WA,Washington,"3,425,147",45
5/26/2021,WA,Washington,"3,394,775",44.6
5/25/2021,WA,Washington,"3,370,529",44.3
5/24/2021,WA,Washington,"3,357,538",44.1
5/23/2021,WA,Washington,"3,317,253",43.6
5/22/2021,WA,Washington,"3,273,072",43
5/21/2021,WA,Washington,"3,223,026",42.3
5/20/2021,WA,Washington,"3,183,971",41.8
5/19/2021,WA,Washington,"3,143,761",41.3
5/18/2021,WA,Washington,"3,112,485",40.9
5/17/2021,WA,Washington,"3,089,183",40.6
5/16/2021,WA,Washington,"3,051,554",40.1
5/15/2021,WA,Washington,"3,003,937",39.4
5/14/2021,WA,Washington,"2,962,272",38.9
5/13/2021,WA,Washington,"2,921,812",38.4
5/12/2021,WA,Washington,"2,882,380",37.9
5/11/2021,WA,Washington,"2,851,804",37.5
5/10/2021,WA,Washington,"2,819,264",37
5/9/2021,WA,Washington,"2,760,079",36.2
5/8/2021,WA,Washington,"2,713,953",35.6
5/7/2021,WA,Washington,"2,672,653",35.1
5/6/2021,WA,Washington,"2,635,610",34.6
5/5/2021,WA,Washington,"2,597,762",34.1
5/4/2021,WA,Washington,"2,573,072",33.8
5/3/2021,WA,Washington,"2,565,503",33.7
5/2/2021,WA,Washington,"2,534,143",33.3
5/1/2021,WA,Washington,"2,493,486",32.7
4/30/2021,WA,Washington,"2,454,705",32.2
4/29/2021,WA,Washington,"2,409,840",31.6
4/28/2021,WA,Washington,"2,371,675",31.1
4/27/2021,WA,Washington,"2,346,508",30.8
4/26/2021,WA,Washington,"2,329,920",30.6
4/25/2021,WA,Washington,"2,290,249",30.1
4/24/2021,WA,Washington,"2,245,053",29.5
4/23/2021,WA,Washington,"2,205,939",29
4/22/2021,WA,Washington,"2,163,875",28.4
4/21/2021,WA,Washington,"2,130,349",28
